"","E","D","R","M","F","G","L","C","X","B","I","A","VigNro","ProlificID"
"100",0.153565176007493,0.571028041832581,0.442067821477315,0.674287047343643,0.829167149449925,0.838763423284202,1.00694988680257,0.668394148716668,0.610334499805608,1.17193534432421,-0.0995554817388092,0.229635061885713,1,"6645ead2d999bda561f525ea"
"101",0.863777459472278,1.30277812413879,1.02022077474016,1.29627605376011,1.23335492255796,1.80900504616189,1.6114818095966,1.110172157038,1.38509771906793,1.57598948376852,1.27869572118236,0.939711416093732,2,"672f488089b8f59064c010fc"
"102",0.242199164652174,0.757810279950383,0.417841137111652,1.00600987555305,1.22064921874329,-0.010661569542251,0.596416786996501,0.416905578615177,0.561458629987056,0.24772535140713,1.00167223768067,0.182107939012695,2,"6760580745ecb73102f83f3d"
"103",-2.1383772238295,-0.584887039751582,-0.4716571963325,-0.842130003806382,-0.0373778115918903,-2.08229912286078,-0.831405208075202,0.00968356408678233,-1.0913640866223,-1.66739593605554,-2.24823984122521,-1.72471961992388,2,"5ac4b010f69e940001d97645"
"104",-0.00952070493915831,0.441447042995122,0.359717307694572,0.8124527394104,0.377128054946867,0.828171637312372,0.200525066433867,0.158869167142428,0.575580350571708,1.48810622765142,0.676378530702333,0.23648180231139,2,"5ac22f45436f550001ffbad2"
"105",-0.229827296365044,0.388501908527407,0.305251681959619,0.658393039222122,0.577506497152198,0.00694115672713644,0.928319020990813,0.244025468818964,0.46184662934072,-0.110765072231176,0.491365389714336,-0.222137817136874,2,"5a6e411fe6cc4a0001b6d24b"
"106",-1.9164397290559,-0.336217717752199,-0.402691672478077,-0.613353142441906,-0.716373511746523,-2.18695369562186,-1.89439454172078,-0.81598728498429,-1.65871903608104,-1.70066856977049,-2.23801720408981,-1.83139411495242,2,"5a0c036857cee70001767a58"
"107",-0.142872463120076,0.0069921800607804,0.0978407015480794,-0.560598854684143,0.312977533905463,-1.01850927106608,-1.25344686514334,-0.067239368792922,-0.0721370360602853,-1.54750635056737,-0.357496413221164,-0.281155161385336,2,"6697cf02d714e7ee3fdedcec"
"108",-0.561168376518382,0.287370843375583,0.59996959747868,0.413511866155826,1.10522627007122,-1.62701644480958,-1.01567355749268,0.27694594942087,-0.287821062166778,-1.26307474454631,-1.21313175719204,-0.746802214631986,2,"65bfa0a07056d13e2b2fe555"
"109",-0.115525569590475,0.747344945043172,0.674350484536891,0.810358754198479,0.838496706861237,-0.827916189875934,-0.228468105135336,0.327407564852965,-1.01427511019752,-0.132167982894797,-1.10429243531783,-0.456648207256675,2,"5ddd9d0e40460ecfff653cb5"
"110",-0.150803391301043,0.322049716599765,-0.0638939528746157,1.08660175755086,1.37427304962252,-0.902713493348729,-1.61717407328705,-0.0261023255039452,-0.388394374941495,0.197202292048624,-0.272538105237953,-0.228177554923116,2,"612adba08b8235b31539c704"
