StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,"Prolific ID ","Consent ","Age ","Gender ",OMSI,Gen_1,Gen_2,Gen_3,Gen_4,Gen_5,Gen_6,Gen_7,Gen_8,Gen_9,Gen_10,Gen_11,Gen_12,Gen_13,Gen_14,Gen_15,Gen_16,Gen_17,Gen_18,Gen_19,Gen_20,Gen_21,Gen_22,Gen_23,Gen_24,Gen_25,Gen_26,Gen_27,Gen_28,Gen_29,Gen_30,Gen_31,Gen_32,Gen_33,Gen_34,Gen_35,Gen_36,Emotion,PROLIFIC_PID,Vignette,VigNro
2025-09-09 11:15:16,2025-09-09 11:18:36,0,100,200,1,2025-09-09 11:18:37,R_2Q5TTPiUPeHkEW8,anonymous,EN,67911515704f23af2882fef6,2,77,2,2,4,4,4,3,4,4,2,2,2,4,4,3,3,4,3,4,4,4,4,4,2,1,4,2,4,4,4,1,1,1,2,3,3,2,3,1,"6,7",67911515704f23af2882fef6,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-09 11:15:59,2025-09-09 11:18:43,0,100,164,1,2025-09-09 11:18:44,R_8uEQnEjUyLP7DHS,anonymous,EN,5f01c3c006587930a898cd88,2,57,1,1,4,5,5,5,4,4,4,4,4,5,5,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,1,"1,6,9,11,13",5f01c3c006587930a898cd88,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
2025-09-09 11:15:36,2025-09-09 11:18:44,0,100,187,1,2025-09-09 11:18:45,R_84bH8Ygwgmjyf3X,anonymous,EN,66b7675b22f415fad0f8d8d1,2,38,1,2,4,3,4,4,4,4,5,4,5,4,4,5,5,5,5,4,4,4,3,3,3,5,3,4,3,5,5,5,2,2,3,4,5,4,5,1,"1,2,3,6,11",66b7675b22f415fad0f8d8d1,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-09 11:12:29,2025-09-09 11:18:45,0,100,376,1,2025-09-09 11:18:46,R_8uNIKIAMH6KheLZ,anonymous,EN,5e4feb8037713502e9ed364b,2,23,2,1,5,5,5,4,3,2,4,4,4,4,4,3,2,4,4,4,3,2,3,5,3,4,4,5,4,4,4,1,1,1,2,3,3,2,4,1,"1,3,7,9",5e4feb8037713502e9ed364b,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-09 11:16:38,2025-09-09 11:18:46,0,100,128,1,2025-09-09 11:18:46,R_8I43rV7NRyOJKPD,anonymous,EN,5ea97d9c3593b80714388e3d,2,30,1,2,3,5,4,4,3,5,3,4,4,3,3,4,3,4,5,4,3,3,3,2,4,3,4,4,3,4,4,3,3,4,4,3,4,3,2,1,"3,5,6,8",5ea97d9c3593b80714388e3d,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-09 11:12:36,2025-09-09 11:18:50,0,100,373,1,2025-09-09 11:18:52,R_2E9JdvbtPcIt80B,anonymous,EN,655e0a82d5d2084400745459,2,36,1,1,4,5,5,5,5,5,5,5,5,1,2,2,2,4,3,1,1,1,2,2,5,5,5,5,3,4,4,4,2,4,3,3,5,5,2,1,"2,5,11",655e0a82d5d2084400745459,"After a long and demanding week, you take time to rest by listening to music. The stress melts away and you start to recover as you listen along.",3
2025-09-09 11:12:53,2025-09-09 11:18:55,0,100,362,1,2025-09-09 11:18:55,R_25RfcovEnf0QzhR,anonymous,EN,598517f52e38840001455b12,2,34,2,1,4,4,5,2,2,3,3,3,3,2,4,2,3,3,4,4,4,5,4,4,3,4,4,5,3,2,1,1,1,1,3,2,4,5,5,1,"5,6,7",598517f52e38840001455b12,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-09 11:16:00,2025-09-09 11:18:55,0,100,175,1,2025-09-09 11:18:56,R_85pYZBfNhcCS5zj,anonymous,EN,671d3690dc5df6d004cfb65e,2,33,1,1,3,4,3,3,2,2,4,4,3,3,4,3,3,4,4,3,2,3,3,3,4,4,3,3,3,3,3,2,2,3,3,3,4,3,3,1,"6,11,13",671d3690dc5df6d004cfb65e,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-09 11:15:07,2025-09-09 11:18:57,0,100,229,1,2025-09-09 11:18:57,R_2GxqdsKO0b25kR6,anonymous,EN,5885129a6907b40001de425a,2,42,2,2,5,5,4,3,2,3,4,4,4,4,2,3,3,2,3,3,3,3,3,3,4,3,4,4,3,3,3,4,4,3,4,5,5,4,4,1,"2,11,13",5885129a6907b40001de425a,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-09 11:14:04,2025-09-09 11:19:03,0,100,298,1,2025-09-09 11:19:03,R_2yw43CdgzuBijHr,anonymous,EN,5ee637a18976fc391312fe01,2,50,1,2,5,5,4,5,5,5,4,5,5,4,4,5,5,5,4,3,3,3,5,5,5,5,5,5,4,4,5,5,3,3,5,5,5,5,5,1,"1,2,3,5,11,13",5ee637a18976fc391312fe01,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-09 11:14:23,2025-09-09 11:19:03,0,100,280,1,2025-09-09 11:19:04,R_22PQ34z9qSI6ckd,anonymous,EN,6093e78e30fb90f291b261f9,2,55,2,2,5,5,5,5,4,5,4,5,5,5,5,5,4,5,4,5,5,5,4,5,5,5,5,4,4,4,5,3,3,4,5,5,5,4,5,1,"5,8,13",6093e78e30fb90f291b261f9,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-09 11:12:19,2025-09-09 11:19:05,0,100,405,1,2025-09-09 11:19:05,R_8mlAy959tFEjpm8,anonymous,EN,5c2a7509a4694800019815c7,2,35,1,2,3,4,2,4,2,2,3,4,4,4,3,3,4,4,4,3,1,2,2,2,2,4,4,4,4,4,5,4,4,4,4,4,4,2,2,1,"10,12,13,14",5c2a7509a4694800019815c7,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-09 11:13:33,2025-09-09 11:19:08,0,100,335,1,2025-09-09 11:19:09,R_8WMPc7esEPBwY4l,anonymous,EN,63d021639b090bcb4ece2e73,2,25,1,1,4,4,4,5,4,4,5,5,4,4,4,4,4,3,4,2,4,3,4,5,4,5,5,4,4,4,2,5,5,5,4,5,4,4,3,1,"1,5,7",63d021639b090bcb4ece2e73,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-09 11:17:03,2025-09-09 11:19:09,0,100,125,1,2025-09-09 11:19:09,R_2ffFqQ597Ad54Tj,anonymous,EN,66a50183d6f19b4257015e67,2,65,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,66a50183d6f19b4257015e67,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-09 11:16:38,2025-09-09 11:19:11,0,100,152,1,2025-09-09 11:19:11,R_2jrdrexljobsZDr,anonymous,EN,5ec28db2622c500632dc95bc,2,40,2,2,4,5,5,3,2,3,4,4,4,5,4,4,3,2,3,4,4,4,4,4,4,3,5,5,4,4,3,5,5,4,4,5,5,4,4,1,"2,5,6,8,9",5ec28db2622c500632dc95bc,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-09 11:11:24,2025-09-09 11:19:13,0,100,468,1,2025-09-09 11:19:13,R_83ibypgeAq3WrJv,anonymous,EN,66e7381b679a09a5e859d755,2,39,1,2,5,5,4,4,4,4,5,5,4,5,5,5,4,3,5,4,4,5,5,2,4,4,5,5,5,5,4,4,5,5,5,4,4,5,3,1,"1,2,8,13",66e7381b679a09a5e859d755,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-09 11:14:12,2025-09-09 11:19:12,0,100,300,1,2025-09-09 11:19:13,R_8GDHyeMvJUUsNrC,anonymous,EN,5ece9e3b3a19db0cf5af6692,2,43,1,2,4,4,5,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,4,4,4,1,"1,5,6,7,9",5ece9e3b3a19db0cf5af6692,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-09 11:13:41,2025-09-09 11:19:19,0,100,337,1,2025-09-09 11:19:19,R_8S99PvqRp4pWwB4,anonymous,EN,5cdd4befd3651c001950e539,2,59,2,2,5,4,4,5,1,4,3,3,3,1,4,1,1,1,1,1,1,4,3,4,4,2,3,3,1,1,1,1,1,1,1,1,3,1,1,1,"6,7",5cdd4befd3651c001950e539,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-09 11:11:56,2025-09-09 11:19:19,0,100,442,1,2025-09-09 11:19:20,R_8WvrrhjpubNXIkX,anonymous,EN,634688daf4776ef459edf673,2,32,1,2,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,"1,5,6,7,8,11",634688daf4776ef459edf673,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
2025-09-09 11:16:28,2025-09-09 11:19:20,0,100,171,1,2025-09-09 11:19:20,R_8OHzk21pWjezYbJ,anonymous,EN,659c067de92634488b349626,2,19,2,4,5,4,4,4,3,3,4,5,5,3,4,4,4,4,3,4,4,3,3,3,3,4,4,5,3,4,4,4,3,4,3,3,5,4,4,1,"2,3,8,11",659c067de92634488b349626,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-09 11:16:55,2025-09-09 11:19:19,0,100,144,1,2025-09-09 11:19:20,R_2cuUbYXOBcZm36N,anonymous,EN,66854df2e5fef4239ff63a7d,2,46,1,2,4,5,3,3,4,4,4,4,4,4,4,4,2,4,4,3,4,4,2,2,2,3,3,4,4,3,3,4,3,2,3,3,4,2,3,1,"3,6,7",66854df2e5fef4239ff63a7d,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-09 11:12:13,2025-09-09 11:19:24,0,100,431,1,2025-09-09 11:19:25,R_8rZN2Yw3AB7ownG,anonymous,EN,601171f52ffe110619bc0d93,2,57,2,2,5,5,5,4,3,5,5,5,5,2,2,3,3,2,3,3,3,3,3,3,4,5,5,4,3,4,2,5,3,4,3,4,5,5,5,1,"1,2,3,8,11",601171f52ffe110619bc0d93,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-09 11:17:08,2025-09-09 11:19:26,0,100,137,1,2025-09-09 11:19:26,R_8sX6oeJEUul4mDL,anonymous,EN,6266bb8a00f77695fea1ecb0,2,53,1,4,5,5,3,5,5,4,5,5,5,4,3,4,4,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,4,1,"1,2,5,8,9,13",6266bb8a00f77695fea1ecb0,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-09 11:14:53,2025-09-09 11:19:27,0,100,273,1,2025-09-09 11:19:27,R_2JoGuN8Ri6jFukp,anonymous,EN,66640059232bcc6a15b24803,2,38,2,2,5,5,5,2,5,3,3,3,5,3,5,4,2,3,5,4,4,5,4,4,5,5,5,5,4,5,4,3,3,3,3,3,5,5,4,1,"1,2,3,5,6,7,8,9,11",66640059232bcc6a15b24803,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-09 11:16:40,2025-09-09 11:19:27,0,100,167,1,2025-09-09 11:19:28,R_8HqPDLgCnoX5GaR,anonymous,EN,63d7b30ddc8ceb61c74fe85b,2,41,1,2,4,3,4,2,1,2,3,3,3,5,5,4,2,3,4,3,1,4,1,2,2,3,3,3,3,4,4,1,1,1,1,2,4,1,2,1,"5,6,8",63d7b30ddc8ceb61c74fe85b,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-09 11:14:23,2025-09-09 11:19:28,0,100,305,1,2025-09-09 11:19:28,R_2nBgGWhseYojCvt,anonymous,EN,559272f4fdf99b7e42e96932,2,54,1,3,5,5,3,5,4,4,5,5,5,5,5,5,4,4,4,1,2,2,2,2,2,5,4,4,2,2,4,1,1,1,2,1,5,4,2,1,"5,6,7,11",559272f4fdf99b7e42e96932,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-09 11:16:14,2025-09-09 11:19:28,0,100,194,1,2025-09-09 11:19:29,R_8puoWUBnUEJXqws,anonymous,EN,5e3f04fdb721da159417a725,2,55,2,2,4,5,5,2,2,1,3,3,3,2,4,3,2,3,4,4,4,4,3,3,3,5,5,4,3,3,2,4,5,4,3,3,4,4,3,1,"5,7",5e3f04fdb721da159417a725,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-09 11:17:14,2025-09-09 11:19:29,0,100,134,1,2025-09-09 11:19:30,R_2teP04NNQ0X0dln,anonymous,EN,601c277aabe00c6bc759bf69,2,29,1,2,4,4,5,3,2,3,3,4,3,4,3,3,3,3,3,4,4,4,3,3,4,4,4,4,3,4,4,3,3,3,4,4,4,4,3,1,"5,6,13",601c277aabe00c6bc759bf69,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-09 11:17:25,2025-09-09 11:19:32,0,100,127,1,2025-09-09 11:19:33,R_2odrnDI7PVlKOo3,anonymous,EN,6294ce94ea81c4554b141010,2,34,1,2,5,4,4,3,1,3,4,4,5,3,5,3,4,4,4,5,5,4,3,3,2,4,4,5,4,3,4,1,1,1,4,4,4,4,4,1,"2,5,6,7,8",6294ce94ea81c4554b141010,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-09 11:14:28,2025-09-09 11:19:33,0,100,305,1,2025-09-09 11:19:33,R_8ypSD4deZ7vmiNL,anonymous,EN,653bc92a11da9d70e7ad81c3,2,41,2,2,5,4,5,5,4,5,5,4,4,5,4,5,3,3,5,3,5,2,4,5,5,4,5,4,5,5,5,2,2,2,4,2,4,3,3,1,"8,11",653bc92a11da9d70e7ad81c3,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-09 11:17:21,2025-09-09 11:19:34,0,100,132,1,2025-09-09 11:19:34,R_8jlK7VkbwE6jFAE,anonymous,EN,5e61f36dc7061b0c396928f2,2,43,2,2,3,4,3,4,3,4,5,4,5,3,3,3,3,3,3,4,4,3,4,4,4,5,4,4,3,3,3,5,4,5,3,3,5,4,4,1,"1,2,3,11",5e61f36dc7061b0c396928f2,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-09 11:14:16,2025-09-09 11:19:37,0,100,321,1,2025-09-09 11:19:38,R_2kOicNbo2grXc4h,anonymous,EN,66cfab152c56aa0472529001,2,45,1,2,4,5,3,4,2,4,5,4,5,2,2,2,2,2,5,2,1,2,4,4,5,4,4,4,3,4,2,3,3,4,4,3,4,4,4,1,"2,9,11,13",66cfab152c56aa0472529001,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-09 11:16:11,2025-09-09 11:19:40,0,100,208,1,2025-09-09 11:19:40,R_2K6DCYucRptauge,anonymous,EN,5eb4909c2f46f82f9280a49b,2,25,1,2,4,4,4,5,4,4,5,4,4,4,4,3,3,4,4,4,4,5,4,3,5,3,5,5,5,4,5,4,4,3,5,3,5,3,4,1,"2,6,13",5eb4909c2f46f82f9280a49b,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-09 11:17:35,2025-09-09 11:19:43,0,100,128,1,2025-09-09 11:19:43,R_2PhBj4A3PcUM4s3,anonymous,EN,6121ef6ae0e3a6085e8fd707,2,41,2,1,2,4,2,3,4,2,4,4,3,3,2,3,3,3,4,1,1,1,4,3,4,5,4,5,2,2,4,3,2,3,4,4,5,3,2,1,"3,13",6121ef6ae0e3a6085e8fd707,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-09 11:12:58,2025-09-09 11:19:43,0,100,405,1,2025-09-09 11:19:44,R_27rFNyfECITzPO8,anonymous,EN,6664c7aa5c1c7846d3618f74,2,27,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"1,2,5,6,7,8,9",6664c7aa5c1c7846d3618f74,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-09 11:14:55,2025-09-09 11:19:44,0,100,289,1,2025-09-09 11:19:44,R_2ixmDHD5Ts5s0tH,anonymous,EN,63eaae9ee1256094c6a221cc,2,64,2,2,4,4,4,5,4,5,4,4,5,4,4,4,4,4,5,1,3,2,3,1,3,5,5,4,4,4,5,2,1,2,2,4,4,3,2,1,"11,12,15",63eaae9ee1256094c6a221cc,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-09 11:16:09,2025-09-09 11:19:45,0,100,216,1,2025-09-09 11:19:45,R_2isLghS6ooY0lMF,anonymous,EN,5b673490e89b0d0001a885e7,2,59,2,2,5,5,4,2,2,2,4,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,4,5,5,2,1,"5,6,7",5b673490e89b0d0001a885e7,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-09 11:14:31,2025-09-09 11:19:46,0,100,315,1,2025-09-09 11:19:46,R_8Vaz90SDikqCb1f,anonymous,EN,5a03241a6e1ea9000124dead,2,48,1,2,5,5,4,4,3,3,5,4,5,3,4,3,5,4,5,5,4,3,3,3,4,4,5,5,3,4,4,1,2,3,4,5,5,5,4,1,"1,5,9,11,13",5a03241a6e1ea9000124dead,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
2025-09-09 11:16:56,2025-09-09 11:19:46,0,100,169,1,2025-09-09 11:19:46,R_8D5UOpfuz6wF3c7,anonymous,EN,63cd461c5f597e27b2a054fb,2,57,2,3,5,4,3,5,5,5,5,4,5,4,3,4,5,5,4,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,4,5,4,5,1,"1,2,3,9,11",63cd461c5f597e27b2a054fb,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-09 11:17:14,2025-09-09 11:19:48,0,100,153,1,2025-09-09 11:19:48,R_2XmgJhRk6x6zAqd,anonymous,EN,6061ef11da123a1d9e55c6c8,2,42,1,1,4,4,4,2,1,3,3,3,4,2,3,3,2,3,2,2,2,3,3,3,3,3,3,3,3,3,4,2,2,1,3,2,3,2,2,1,"5,13",6061ef11da123a1d9e55c6c8,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-09 11:16:24,2025-09-09 11:19:48,0,100,204,1,2025-09-09 11:19:48,R_8Cmr5J7EiNiMIt6,anonymous,EN,60aff9a6354c706f21c27da1,2,40,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,"2,5,9,13",60aff9a6354c706f21c27da1,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
2025-09-09 11:14:54,2025-09-09 11:19:48,0,100,294,1,2025-09-09 11:19:49,R_2IQL17eUaWjsoA3,anonymous,EN,5ba3be96258e340001cebb06,2,64,1,2,5,5,4,2,4,5,4,4,5,4,4,4,4,3,5,4,2,3,4,5,4,5,5,5,4,4,4,4,4,5,4,4,5,5,5,1,"1,2,5,11",5ba3be96258e340001cebb06,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-09 11:13:01,2025-09-09 11:19:49,0,100,407,1,2025-09-09 11:19:49,R_2cUMCac7y8IxWrL,anonymous,EN,672c33aafed3be2f2a6ccfa0,2,40,1,2,5,2,1,5,5,3,3,2,3,3,1,1,5,5,5,2,4,1,4,4,5,5,5,5,5,5,4,5,4,5,5,5,5,5,4,1,"2,13",672c33aafed3be2f2a6ccfa0,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-09 11:17:00,2025-09-09 11:19:49,0,100,169,1,2025-09-09 11:19:50,R_2NwY2R8QCKDb1vP,anonymous,EN,5755c957eb80c4000741a9ce,2,42,1,2,4,4,3,3,3,3,5,4,5,4,5,5,4,4,3,2,2,1,3,1,1,5,5,5,2,2,3,1,1,1,3,3,4,4,1,1,"6,10",5755c957eb80c4000741a9ce,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-09 11:17:04,2025-09-09 11:19:50,0,100,166,1,2025-09-09 11:19:51,R_2JgIpRpPPOO8oX7,anonymous,EN,62ff3d3ee03b44e79bb2d479,2,34,1,1,5,5,5,4,2,3,3,4,3,3,4,2,2,2,4,4,4,4,5,5,3,5,4,4,2,3,2,3,3,4,4,4,5,5,5,1,"1,3,5,8",62ff3d3ee03b44e79bb2d479,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-09 11:17:00,2025-09-09 11:19:51,0,100,170,1,2025-09-09 11:19:51,R_8TCeeVyaTzbYdd7,anonymous,EN,6779b59fcee735f80b55aa62,2,29,1,3,5,5,5,5,4,4,5,5,5,5,5,5,5,4,4,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,"5,6,8,13",6779b59fcee735f80b55aa62,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-09 11:16:02,2025-09-09 11:19:52,0,100,230,1,2025-09-09 11:19:52,R_8c1udSZTtX2mK09,anonymous,EN,60f20aac9a3cd813c94175b4,2,43,2,1,4,5,5,5,4,3,5,5,5,3,3,4,4,3,5,2,2,2,5,5,3,5,5,5,4,5,5,3,3,3,4,5,5,5,4,1,"1,2,5,8,9,11,13",60f20aac9a3cd813c94175b4,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-09 11:16:30,2025-09-09 11:19:55,0,100,204,1,2025-09-09 11:19:55,R_8OS1WcaivLeQDV7,anonymous,EN,5e204990b062543612e9a254,2,27,2,2,5,5,5,5,5,5,5,5,5,4,5,4,3,4,5,2,2,3,5,5,5,5,5,5,4,4,4,3,3,3,3,3,4,3,3,1,"11,12,13",5e204990b062543612e9a254,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-09 11:16:08,2025-09-09 11:19:58,0,100,230,1,2025-09-09 11:19:58,R_8im7YPkoP57xF3E,anonymous,EN,6734acb87201d0735d63632c,2,25,1,1,5,5,5,2,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,4,5,4,5,5,4,1,"2,3,5,6,7,8",6734acb87201d0735d63632c,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-09 11:16:40,2025-09-09 11:19:59,0,100,198,1,2025-09-09 11:19:59,R_2ZhLoTG1fH2dRBL,anonymous,EN,637e3297cb88d8b2f69b9c7f,2,34,2,2,4,4,5,4,4,4,4,4,4,5,4,5,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,2,2,4,4,4,3,3,3,1,"5,6,8",637e3297cb88d8b2f69b9c7f,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-09 11:17:35,2025-09-09 11:20:03,0,100,148,1,2025-09-09 11:20:03,R_2tn4pjPEq4tnRQd,anonymous,EN,5dcb2bb4ae3b3b814b5fe27d,2,35,5,2,4,5,5,4,5,4,5,5,4,5,5,5,5,5,4,5,4,4,5,5,5,4,5,4,5,5,5,5,5,4,4,4,5,3,4,1,"1,6,9",5dcb2bb4ae3b3b814b5fe27d,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-09 11:17:30,2025-09-09 11:20:09,0,100,158,1,2025-09-09 11:20:09,R_21zvRsEUhqJ5xCy,anonymous,EN,6658b5c4eacd7bcadeef868c,2,42,2,2,3,3,2,5,5,5,4,4,4,3,2,4,4,4,4,2,2,3,5,4,4,5,5,5,5,4,5,3,3,3,3,3,5,3,2,1,"10,12,15",6658b5c4eacd7bcadeef868c,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-09 11:15:03,2025-09-09 11:20:10,0,100,307,1,2025-09-09 11:20:10,R_2oFG1SED2l8hMW3,anonymous,EN,5a6b844fe6cc4a0001b6a656,2,41,2,2,4,4,4,1,1,1,4,4,4,4,3,2,2,2,2,4,4,3,2,2,1,2,2,3,3,4,2,3,3,3,3,3,4,4,4,1,"7,11",5a6b844fe6cc4a0001b6a656,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-09 11:12:12,2025-09-09 11:20:10,0,100,478,1,2025-09-09 11:20:11,R_2XaOkoLId4UXiMp,anonymous,EN,5adb3e135f327e0001fb329c,2,39,2,1,5,5,5,4,4,4,5,5,5,4,4,4,3,5,3,3,3,3,4,5,4,4,4,4,2,2,3,2,1,2,3,3,5,4,4,1,"2,3,8,11",5adb3e135f327e0001fb329c,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-09 11:12:23,2025-09-09 11:20:12,0,100,468,1,2025-09-09 11:20:12,R_80IBItCeVo7QJr2,anonymous,EN,5f45882f55090e1a65935ffd,2,50,1,2,5,5,4,4,3,3,5,5,5,4,4,3,4,4,4,4,4,4,3,3,4,4,5,5,4,4,4,2,2,2,3,3,5,5,4,1,"5,11,13",5f45882f55090e1a65935ffd,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
